DID,TS,SID,FID,VR,VY,VB,AVG_VLN,VRY,VYB,VBR,AVG_VLL,IR,IY,IB,AVG_I,R_PF,Y_PF,B_PF,AVG_PF,FREQUENCY,R_KW,Y_KW,B_KW,TOTAL_KW,R_KVA,Y_KVA,B_KVA,TOTAL_KVA,R_KVAR,Y_KVAR,B_KVAR,TOTAL_KVAR,R_THD_V,Y_THD_V,B_THD_V,R_THD_I,Y_THD_I,B_THD_I,RSSI,KWH,KVAH,KVARH
E_AA_Z_B_X_P0005_D4,9/20/2025 6:32,17,V1.0,250.7417748,250.0545865,234.9694208,227.7154506,479.9175909,434.7638003,304.055232,416.5128372,20.84466935,96.50377032,35.9369939,91.69227388,0.623830055,0.883267454,0.858747676,0.809928062,49.59011343,24.38224979,12.28105005,7.722324243,37.41689191,17.52589086,30.06186111,29.79019018,20.80729039,13.6425713,9.532908562,9.792232998,27.65897716,5.616890464,5.756614746,1.384060861,5.913758161,25.67625173,9.429854183,-84.75971302,20.8924292,25.6911048,17.23659587
E_AA_Z_B_X_P0005_D4,9/20/2025 6:32,17,V1.0,239.1415188,230.9166822,246.4092926,214.406449,363.5808547,424.940744,433.0707456,429.3305268,107.823286,46.19755425,94.74812779,100.1077114,0.93023945,0.964005732,0.943167859,0.778144894,50.36165045,26.18608998,15.32306781,7.74383544,35.99868845,30.66670749,17.43410269,31.84519698,54.01797327,10.26737855,2.272074285,1.071895803,22.77884541,0.461649328,4.622875543,2.935355076,3.831247861,7.224070896,8.629216893,-33.31347127,20.99242556,25.84115472,17.29987044
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,266.4255586,251.1220999,241.6007326,244.8936376,415.9905898,373.9883262,373.6952857,299.8897012,92.23653433,98.15922906,95.78241182,102.7417575,0.870959116,0.94236165,0.652281856,0.9228285,49.62988576,21.05745459,0.18080893,21.95725089,11.79187271,8.862751695,13.27586952,11.28335043,55.25200099,9.711314238,6.050271024,3.617350939,32.84310218,1.062592025,11.27738178,6.583754571,18.18714935,5.257666184,8.38620789,-47.33698617,21.02518076,25.9946325,17.39110128
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,247.0883222,220.6041916,231.6556451,223.8246761,391.2438559,295.436165,397.1521545,414.6746839,94.83367088,92.95847779,37.02421305,91.83902132,0.918253258,0.824742075,0.968216058,0.815050517,49.9521188,15.19073499,14.43264036,9.408164659,6.368274632,29.96922508,12.7403396,30.57056928,61.37466072,11.0721618,3.939158821,14.55822429,7.884083434,2.511048712,0.132671176,4.658935201,10.97307042,3.523640221,2.792466668,-52.52008336,21.04287041,26.16511767,17.41300151
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,203.7101647,242.3613158,204.2222664,271.9497964,442.0034117,444.0993719,415.6632817,425.6325423,25.83072343,105.5240005,102.5759845,95.77786332,0.830206159,0.861440731,0.984485665,0.981226453,50.8351485,18.11906049,12.86992725,14.49678469,5.544925082,11.52114651,28.34222682,7.85037415,36.44247727,0.201042896,16.48198185,19.26038289,12.0575183,2.630576024,13.83760434,4.875664628,6.320732199,4.489816919,7.016126498,-55.66616418,21.05827298,26.26634677,17.44649462
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,285.8398539,257.5446883,264.182006,248.8762867,467.0063285,380.4645452,425.1158596,417.7898604,90.04415251,94.40200367,101.2118721,143.8544564,0.861054514,0.899787366,0.941367474,0.917181167,50.22159726,18.2256659,4.52616061,0.728298553,44.8412901,8.731031358,22.91323649,22.62306133,24.52504285,13.08973404,7.117571949,9.094809132,56.04164427,6.28894705,2.984235495,7.006790447,18.47230781,7.044986969,1.655995882,-79.23397515,21.18283212,26.33447189,17.60216585
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,248.659174,248.9729897,217.9353328,245.9514152,412.6063242,464.8318826,449.8672337,418.6300799,95.32301347,96.55090613,46.46032514,109.4955799,0.978370952,0.875703601,0.874625041,0.996798439,49.77207888,8.61463303,5.938099451,18.10723173,19.06850337,0.991360256,18.47948722,2.057284056,18.12931641,7.486715134,11.02744437,25.07029636,41.77943259,4.774913512,4.557586977,10.86687431,7.182859455,3.568079916,2.883817328,-75.2793061,21.23580018,26.38483111,17.71821983
E_AA_Z_B_X_P0005_D4,9/20/2025 6:33,17,V1.0,239.0017479,248.1889247,267.6913327,225.593204,302.4516824,485.9980061,378.9151481,426.1739822,39.90825419,92.83414572,102.8713258,106.4715508,0.873213633,0.801110388,0.89457953,0.981112196,50.41721984,2.808600705,17.08832806,9.606945827,8.278289721,28.63960596,2.539433641,26.70844084,84.11131786,8.503196898,10.25182275,6.164488315,25.5974478,4.881535954,3.255103723,2.882095136,2.643344452,14.27226736,7.466932642,-37.33875337,21.25879543,26.61847365,17.78932385
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,192.8702119,275.6041587,259.427258,168.6474838,372.2184422,308.0658663,476.6013936,414.531761,90.46407831,100.4331957,2.530805432,93.71060673,0.967777198,0.870246667,0.97456282,0.861841539,49.53068078,19.82763538,27.73600133,17.37425044,29.71064948,9.118498105,16.95844181,5.009183815,31.61738917,6.537677813,15.14962647,7.353879732,75.72724816,4.58583623,3.978482065,6.374011845,28.7465279,26.08106551,6.655495857,-59.77410552,21.34132502,26.70629974,17.99967732
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,233.7885172,166.7765281,268.2473086,244.7995914,445.9220826,387.1920331,287.1902611,425.2508728,100.742634,106.9195146,104.6236542,101.5617496,0.471257061,0.837408098,0.853373239,0.944705715,50.5305448,5.931260348,27.91624192,14.61194216,9.717934669,4.970781729,24.30382733,9.551298045,26.14461955,8.893850324,14.74026,22.96409604,15.79939868,5.392972973,0.904406051,5.470947694,27.93674484,11.88339223,24.05138565,-84.00740148,21.36831928,26.77892368,18.04356454
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,231.6622062,269.5557717,230.5802134,254.2171742,442.9717496,428.2425558,410.9373613,308.3761423,93.95864269,109.6227092,93.82398688,96.09404317,0.882762531,0.942154095,0.70995312,0.588452368,50.22375189,18.20388956,20.76038837,23.44067691,7.359543323,11.65553896,6.975517567,30.75949038,68.33201086,11.22925527,23.70806974,7.369928407,12.26012155,7.536657781,4.055142075,6.148021134,2.923289672,18.27341886,8.069349828,-89.41352286,21.38876245,26.96873482,18.07762043
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,241.84173,290.5563101,222.0994098,251.8248608,466.9022106,423.9180732,512.2680178,463.1398474,95.71052175,29.85683779,144.1652729,93.60348962,0.949097304,0.865750851,0.937016206,0.963672349,50.45506101,6.608613298,10.90505679,16.29150425,35.36360271,16.52688038,19.41846649,8.303350621,38.84921543,6.519094133,27.01140893,4.089896608,35.36439092,0.330148662,13.6114037,0.287232731,24.85766,12.59376239,6.369489184,-57.97110228,21.48699468,27.07664931,18.17585485
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,217.6180458,240.6091218,230.7117389,185.7214576,399.0281539,447.985197,312.3165297,414.3263612,101.9873424,91.85847498,105.53323,107.7145864,0.899927091,0.935535461,0.803041301,0.902559437,49.82341963,12.7110379,2.921603753,0.161815936,52.40636464,11.50692241,0.418428387,26.67578303,84.21586765,5.294417316,19.17657496,19.13852449,24.43614741,4.509352276,2.171535688,13.18349521,22.70157779,0.904481692,2.428716279,-36.84915368,21.63256792,27.31058227,18.24373304
E_AA_Z_B_X_P0005_D4,9/20/2025 6:34,17,V1.0,254.4344017,221.2579664,236.0015474,243.1894377,377.696848,473.2943575,351.1417658,290.8512566,91.24828422,108.9774327,109.4396012,96.53910562,0.934191719,0.95447192,0.814558273,0.880729237,50.42343361,21.31487554,21.99270626,14.71623501,25.067986,28.43102256,10.9226723,29.1127781,80.7609519,12.05216379,0.694111718,3.64587111,57.79031976,6.16119713,0.031304565,3.087286512,2.535581753,1.70534349,9.633775517,-73.82868282,21.70220121,27.53491825,18.4042617
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,167.282224,244.8884439,167.1047755,254.9097066,435.2803339,295.9144376,417.1571671,414.1268117,94.00699873,92.92816782,95.52492711,147.9306875,0.978674176,0.851800595,0.964116763,0.991878675,49.58784644,14.89560296,21.48464422,23.29381609,16.74206931,31.8555786,29.08995353,18.06200115,67.23337596,7.37024884,9.652312962,26.53562473,38.9821094,4.614178609,0.182816018,2.972658393,6.914491417,0.220241472,0.451787262,-76.27937603,21.74870696,27.72167763,18.51254534
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,219.3096518,291.2094108,174.9895312,233.3159587,404.5216217,386.8271221,410.9158926,429.8819214,106.0106239,98.05384116,125.993798,101.996781,0.86008326,0.868713741,0.812540505,0.981283687,50.20500619,6.04266224,21.10142088,14.54692912,53.11124709,22.68031932,24.43969188,2.169961889,42.82415353,13.60290768,14.07403453,6.455180842,18.3551289,1.947529235,3.022400098,6.964370631,24.31098487,19.57398761,19.83454149,-65.38831863,21.8962382,27.84063361,18.56353181
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,219.7496212,213.755112,221.4182084,259.6394319,414.574827,375.1370937,373.3405101,401.7420864,94.24075146,98.05835363,102.0476263,96.49316636,0.917533741,0.976873527,0.925961893,0.864761747,49.29533113,2.045179142,26.07229719,24.7181053,29.64509424,0.384160476,2.855998446,1.077469883,7.753160987,13.80676396,18.05185075,1.568310093,42.8320412,3.065113482,4.276976595,4.599376932,9.722048664,29.46242824,13.18709703,-33.33411197,21.97858569,27.86217017,18.6825097
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,295.6126447,260.601521,234.8832371,229.6148634,500.0934565,388.5854562,437.9110651,400.0056233,95.34009699,98.80577475,96.63941929,108.1518107,0.916104164,0.855905113,0.879867738,0.581858443,50.08828986,8.737181077,13.75438969,22.86401419,10.0025454,26.61405919,22.33592489,6.427574387,16.88910803,6.392448377,9.528839048,8.077046942,55.26528454,0.005219596,14.64422844,0.303950672,11.55744094,0.114335773,7.480093363,-70.06072866,22.00637054,27.90908436,18.83602438
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,220.2819194,266.5943353,263.1854671,234.5542279,293.4892633,350.6280429,451.0479256,424.5546234,91.46892231,98.61448234,96.48484482,95.74982438,0.685892617,0.927979203,0.92474487,0.903957296,49.9968258,5.299432077,1.477735938,24.71148242,34.58135978,10.41280004,8.34948776,14.68688501,57.21579473,3.178002054,16.7874601,6.362057975,28.97735216,2.842858684,4.951328391,13.39725301,5.908599804,17.71201488,2.362365199,-34.38478892,22.10242987,28.06801712,18.91651702
E_AA_Z_B_X_P0005_D4,9/20/2025 6:35,17,V1.0,234.072702,295.6429549,167.0132851,263.1251268,379.1410768,453.0053062,399.0980212,425.2508847,106.6761595,93.61873482,90.07555412,91.94173216,0.936897121,0.747540677,0.754326021,0.977875029,50.36179349,9.640688367,12.53883608,23.784129,30.10119381,7.800873174,7.010848962,14.85622004,56.98902505,14.96060919,2.286840175,26.35236129,24.46301572,0.493140105,10.40419935,7.465014795,7.824116729,18.46837357,8.502693422,-38.03991549,22.1860443,28.22631997,18.98446985
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,237.7384756,186.65932,226.0141962,284.0767607,412.9122578,430.7437468,376.1271096,424.9233372,108.9106941,106.5477629,17.80050522,136.304018,0.987217432,0.930161782,0.891229355,0.916839212,48.03016563,14.88608221,14.47475352,7.08890931,37.31099463,31.80979978,7.251849246,6.386045683,53.6314958,19.82564752,9.958980346,0.872329186,34.68766177,4.182877396,0.151833183,4.014499762,2.435058617,9.990601583,2.098845963,-31.2514678,22.28968595,28.37529635,19.08082446
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,235.7644003,277.2681704,238.0909636,234.2333978,398.5738224,319.3854407,301.8714327,412.5543269,65.72773719,108.1898627,43.03357724,91.78416417,0.972303342,0.907520278,0.987026211,0.890051054,51.6650618,2.64218646,14.56157853,25.45183826,61.90450288,1.504046092,28.83580219,13.26141448,79.11482737,11.0711794,10.71197996,5.188617575,23.58602902,4.345890387,12.97240273,3.862232696,3.569043914,12.51108955,7.541952661,-75.46954322,22.4616429,28.59505976,19.14634121
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,277.5870371,221.3006987,258.659574,293.5521721,291.2150764,396.6095528,456.9042625,428.0313598,91.66844798,94.32604271,93.40603953,40.20548453,0.994506334,0.863558352,0.949824419,0.929789172,49.17893323,0.211377257,6.76427411,20.79461772,45.44915076,25.54381411,22.40971596,4.127349354,24.39045488,10.71355227,27.16889316,3.637827766,49.76803364,7.527430754,3.533524223,1.371997983,14.27940031,14.25155987,8.86427596,-34.96328068,22.58789054,28.66281102,19.28458575
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,164.2418634,241.6503224,239.7331055,248.3612472,427.8850535,476.9795416,413.2983998,493.898284,107.4453194,102.8231289,96.58637702,91.07625651,0.986098973,0.802239287,0.952719691,0.950623494,49.80327412,24.24746127,25.14559922,22.07951212,21.92426278,23.10798072,14.13414101,6.307974549,97.61649392,11.57684543,14.13023656,17.57680881,43.03307625,7.823822689,0.439319952,9.804846951,22.52879291,4.863020195,5.909952611,-68.35115159,22.64879127,28.93396795,19.40412207
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,222.3297969,280.96163,243.6122782,291.8707082,460.5771298,512.5896462,452.8041621,403.9085435,90.61785565,100.6214325,104.2370697,12.80824911,0.854244081,0.465000658,0.948948339,0.885316974,49.99415868,22.55185728,25.56535627,9.410295599,25.38286239,15.75914633,13.24739254,28.98879881,47.8306692,2.937682757,14.77290976,0.8904549,26.50902711,7.915208513,11.75298879,4.647335836,6.37469534,3.849335162,0.702142652,-32.68701718,22.71929922,29.06683092,19.47775826
E_AA_Z_B_X_P0005_D4,9/20/2025 6:36,17,V1.0,216.8451457,220.7829786,245.7745652,240.2993898,497.7220228,283.232574,448.2686244,415.827678,95.00781387,104.4428601,96.56111925,103.6182667,0.912216106,0.99756582,0.967718937,0.85844464,50.68750702,28.96431562,9.834947523,11.9322637,10.09407828,1.153185831,14.19014865,20.44982598,27.43379292,12.86852134,14.97949442,10.62716498,6.759583131,8.610074584,4.04790899,0.866592718,0.669383571,6.583447113,3.25081091,-34.10663559,22.74733833,29.1430359,19.49653488
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,227.8642145,257.1588323,213.3896384,237.3255043,418.0892625,398.315945,427.787089,412.5863266,28.07703049,91.49537515,93.00248186,95.519793,0.860227726,0.884165856,0.83213936,0.96880525,49.6399389,26.02790519,17.43936428,25.21119777,42.98425256,14.31131257,15.7641884,30.79455059,70.42409261,23.87556067,21.08996723,10.22250012,53.81277567,3.238256487,3.145013328,0.379200874,3.02184722,21.51993798,5.899201126,-49.26967609,22.86673903,29.33865838,19.64601481
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,220.837568,224.6156414,254.0539887,208.8251313,421.7873899,418.6967246,373.5332019,421.2066597,90.23938975,35.55852248,104.2005929,102.5415136,0.907964681,0.921771682,0.807280157,0.924466112,50.10563724,19.37399905,14.25888471,3.594786306,66.70071927,10.70947619,7.767997122,17.22745636,5.778635904,12.25739659,15.90460059,13.43697363,55.3306761,7.925578465,2.066346021,1.742269327,24.03417445,27.7028922,3.815744679,-37.34220891,23.05201881,29.35471014,19.79971113
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,257.9424176,219.7922995,219.1051485,242.1610243,433.8116292,430.399602,416.8717228,517.1205772,94.85829659,108.7360678,90.10144548,102.5018235,0.960345113,0.93965469,0.923293541,0.91239088,50.49972031,20.62831971,11.80017323,25.42038604,34.48014125,11.61075743,3.202032761,23.43574926,51.68698912,9.661247627,1.345353051,9.718552042,69.97048014,3.992469362,4.880367926,5.63505356,14.83309256,7.006891212,9.399872761,-33.46723663,23.14779698,29.49828511,19.99407358
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,230.7140869,250.2738135,238.5083401,254.3352733,369.8227136,392.4092528,366.8023619,420.3973931,90.56354822,96.37351669,38.26913924,106.4107775,0.866253907,0.822890143,0.473564668,0.814199413,50.7416608,3.565515102,14.40693033,9.537764301,17.52709182,22.46497313,30.64481504,19.10049712,58.67486933,8.3614902,12.53507695,13.46330151,44.05901614,4.696982342,1.407462186,0.694184697,8.126905119,27.2364716,5.532779196,-79.33042398,23.19648334,29.66127086,20.11645973
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,234.336877,226.126003,223.4594334,223.5875665,416.1525883,312.3501373,433.2180284,424.0298345,91.50557651,85.17334949,17.72988481,102.0633913,0.878398921,0.888989289,0.934055743,0.814075513,50.14272292,17.00989345,11.3716022,17.82947041,53.33313466,23.69929373,28.45089319,13.26829082,45.71254286,2.978618549,3.170807239,17.12352053,21.14928747,4.958872806,4.013528792,3.766886906,29.61133378,23.05055683,20.14122201,-32.16609841,23.34463094,29.78825015,20.17520775
E_AA_Z_B_X_P0005_D4,9/20/2025 6:37,17,V1.0,242.5319323,261.4138174,283.4978667,242.3321814,341.729769,384.872458,435.2428902,423.2757492,107.4836558,99.90466576,106.022526,90.17740756,0.974718384,0.566046605,0.934380511,0.926667842,51.08005891,22.24835201,13.7234394,17.80538598,68.37697498,5.699840159,22.77671053,22.40136322,89.23220375,0.608388383,14.11834388,1.293892349,5.048410284,0.460539416,1.197112447,7.427315056,8.887362259,28.57884709,6.629829667,-72.09007487,23.53456698,30.03611738,20.18923111
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,270.8110834,253.8455905,230.882614,175.6519139,391.6927888,398.7021815,435.1273763,428.1249204,94.41727952,113.0286352,71.44039421,102.6729877,0.890063295,0.913285348,0.832202889,0.877155884,50.47598435,26.32929228,20.26371181,16.28058672,44.47662159,23.42928804,11.60090404,22.88276298,33.31538364,0.134856718,8.287763518,10.0234129,47.11994911,14.74402177,5.403159784,11.06488383,7.337861294,18.01363664,8.579830919,-32.70970755,23.65811315,30.12866011,20.32011986
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,254.8535443,185.300084,243.3643345,236.9075081,389.8688902,428.7051482,442.8384481,425.5626685,105.3633373,32.97654572,106.4430946,98.5222643,0.936315738,0.801566137,0.915732861,0.948726676,50.23947229,29.39025377,22.38501137,3.638707361,49.78744388,15.68662664,5.051661009,23.391328,65.0532567,8.334246114,15.10928858,13.64203013,46.31452961,7.958406827,0.39589963,1.407354723,9.685373684,2.5764819,19.10195799,-84.5689423,23.79641161,30.3093636,20.44877133
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,223.5452151,256.6033281,250.0533468,227.165752,474.8323457,342.9687917,386.5351053,414.6175176,31.17149309,106.4469045,107.1169973,96.55858533,0.763402737,0.974620852,0.907172023,0.952540911,49.77792024,4.408738771,9.405032776,28.78380881,6.781990736,13.92462711,24.52790726,11.73491456,62.2931173,2.24779053,15.53505363,16.08783827,41.96418605,7.459037261,4.98183867,11.99466034,5.060913729,2.008807061,4.74468813,-46.66453896,23.81525047,30.48240004,20.56533852
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,283.96205,235.0784529,246.167172,217.2859374,513.8475596,435.4752949,478.5303109,415.3634911,143.295624,104.6369605,84.76642342,148.7525544,0.95000038,0.910308344,0.822299291,0.366160962,51.17287463,0.171869552,20.54552902,21.29614476,16.85865521,31.81645061,13.19865895,14.25076427,40.50088023,9.433608084,11.74799192,15.82986805,26.35305243,4.942043655,3.003741518,9.212914575,17.63881823,18.68768817,5.631079411,-30.16831502,23.86208007,30.59490248,20.63854144
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,257.6201041,218.9592777,251.1927217,242.989975,412.9416994,509.6740946,484.0925116,405.3484322,91.7421929,108.2491872,95.69860412,106.3235953,0.614748066,0.540113764,0.810874396,0.932857316,49.53480914,16.89681638,27.26831228,23.94874709,39.95105896,21.1795897,22.06141456,10.40976996,75.38655348,8.139044123,12.10580963,5.428413716,8.428726491,5.106710084,12.44459678,1.579436142,4.944800973,13.82152335,25.49145799,-31.54659419,23.97305523,30.80430958,20.66195457
E_AA_Z_B_X_P0005_D4,9/20/2025 6:38,17,V1.0,246.9723526,246.5255378,249.9998801,250.9453054,430.5025075,317.6966669,382.2197647,415.5915942,90.03431997,100.3529954,92.01624331,96.4212426,0.980958403,0.850756619,0.940588477,0.998785431,50.01687097,0.796663139,2.569947863,22.22832264,28.38505252,8.426219302,28.65222732,27.91595601,86.47731249,11.4401452,0.277502545,1.11779362,3.281239173,4.901157807,0.191139242,5.210734946,23.11017576,10.17069009,8.267861775,-47.61829327,24.0519026,31.04452433,20.67106912
E_AA_Z_B_X_P0005_D4,9/20/2025 6:39,17,V1.0,251.9075227,241.9327927,202.3291826,216.018476,441.442686,295.1185243,405.5279037,353.6725341,96.4447402,94.0160034,90.26419093,104.2535179,0.873370236,0.977097891,0.929299613,0.861826005,50.20594928,5.444637355,18.72848203,7.092915208,41.52370044,8.717197488,0.512095943,22.33217923,10.81732512,15.79535859,7.296271805,11.64908751,37.29069813,0.401384448,1.363147552,0.825333337,12.3337114,24.62002311,0.281088332,-66.20617366,24.16724621,31.07457246,20.7746544
